"Recall","Precision"
"1","0.7783505154639175"
"1","0.7788523533204385"
"1","0.7793548387096774"
"0.9991721854304636","0.7792123950936087"
"0.9991721854304636","0.7797157622739018"
"0.9983443708609272","0.7795733678086619"
"0.9983443708609272","0.7800776196636481"
"0.9975165562913907","0.7799352750809061"
"0.9975165562913907","0.780440414507772"
"0.9975165562913907","0.780946208684381"
"0.9966887417218543","0.7808041504539559"
"0.9958609271523179","0.7806619078520441"
"0.9958609271523179","0.7811688311688312"
"0.9958609271523179","0.7816764132553606"
"0.9958609271523179","0.782184655396619"
"0.9950331125827815","0.782042940793754"
"0.9942052980132451","0.7819010416666666"
"0.9942052980132451","0.7824104234527687"
"0.9942052980132451","0.7829204693611473"
"0.9942052980132451","0.7834311806914547"
"0.9942052980132451","0.7839425587467362"
"0.9942052980132451","0.7844546048334422"
"0.9933774834437086","0.7843137254901961"
"0.9925496688741722","0.7841726618705036"
"0.9925496688741722","0.7846858638743456"
"0.9917218543046358","0.7845448592010478"
"0.9908940397350994","0.7844036697247706"
"0.9900662251655629","0.7842622950819672"
"0.9900662251655629","0.7847769028871391"
"0.9900662251655629","0.7852921864740644"
"0.9900662251655629","0.78580814717477"
"0.9900662251655629","0.7863247863247863"
"0.9900662251655629","0.7868421052631579"
"0.9892384105960265","0.7867017774851877"
"0.9884105960264901","0.7865612648221344"
"0.9875827814569537","0.7864205669083718"
"0.9875827814569537","0.7869393139841688"
"0.9875827814569537","0.7874587458745874"
"0.9867549668874173","0.7873183619550859"
"0.9859271523178808","0.7871777924653007"
"0.9859271523178808","0.7876984126984127"
"0.9850993377483444","0.7875579086697552"
"0.984271523178808","0.7874172185430464"
"0.9834437086092715","0.7872763419483101"
"0.9834437086092715","0.7877984084880637"
"0.9834437086092715","0.7883211678832117"
"0.9826158940397351","0.7881806108897742"
"0.9817880794701986","0.7880398671096346"
"0.9809602649006622","0.7878989361702128"
"0.9809602649006622","0.7884231536926147"
"0.9801324503311258","0.7882822902796272"
"0.9793046357615894","0.7881412391738841"
"0.9793046357615894","0.7886666666666666"
"0.9793046357615894","0.7891927951967979"
"0.9793046357615894","0.7897196261682243"
"0.9793046357615894","0.790247160988644"
"0.9793046357615894","0.7907754010695187"
"0.9784768211920529","0.7906354515050167"
"0.9776490066225165","0.7904953145917001"
"0.9768211920529801","0.7903549899531145"
"0.9768211920529801","0.7908847184986595"
"0.9768211920529801","0.7914151576123407"
"0.9768211920529801","0.7919463087248322"
"0.9768211920529801","0.7924781732706514"
"0.9768211920529801","0.793010752688172"
"0.9759933774834437","0.792871553463349"
"0.9759933774834437","0.7934051144010767"
"0.9751655629139073","0.7932659932659932"
"0.9751655629139073","0.793800539083558"
"0.9751655629139073","0.7943358057990559"
"0.9751655629139073","0.7948717948717948"
"0.9751655629139073","0.7954085077650236"
"0.9751655629139073","0.7959459459459459"
"0.9751655629139073","0.7964841108857336"
"0.9751655629139073","0.79702300405954"
"0.9751655629139073","0.7975626269465133"
"0.9751655629139073","0.7981029810298103"
"0.9743377483443708","0.7979661016949152"
"0.9743377483443708","0.7985074626865671"
"0.9735099337748344","0.7983706720977597"
"0.972682119205298","0.798233695652174"
"0.9718543046357616","0.7980965329707682"
"0.9718543046357616","0.7986394557823129"
"0.9710264900662252","0.7985023825731791"
"0.9701986754966887","0.7983651226158038"
"0.9701986754966887","0.7989093387866394"
"0.9693708609271523","0.7987721691678036"
"0.9685430463576159","0.7986348122866894"
"0.9677152317880795","0.7984972677595629"
"0.9668874172185431","0.7983595352016405"
"0.9668874172185431","0.79890560875513"
"0.9668874172185431","0.7994524298425736"
"0.9668874172185431","0.8"
"0.9668874172185431","0.800548320767649"
"0.9660596026490066","0.8004115226337448"
"0.9660596026490066","0.8009608785175018"
"0.9652317880794702","0.8008241758241759"
"0.9644039735099338","0.8006872852233677"
"0.9635761589403974","0.8005502063273727"
"0.9635761589403974","0.8011011699931176"
"0.9627483443708609","0.8009641873278237"
"0.9619205298013245","0.8008270158511371"
"0.9610927152317881","0.8006896551724138"
"0.9602649006622517","0.800552104899931"
"0.9594370860927153","0.800414364640884"
"0.9586092715231788","0.8002764340013822"
"0.9586092715231788","0.8008298755186722"
"0.9577814569536424","0.8006920415224914"
"0.956953642384106","0.8005540166204986"
"0.956953642384106","0.8011088011088011"
"0.956953642384106","0.8016643550624133"
"0.9561258278145696","0.8015267175572519"
"0.9552980132450332","0.8013888888888889"
"0.9552980132450332","0.8019457956914524"
"0.9552980132450332","0.8025034770514604"
"0.9552980132450332","0.8030619345859429"
"0.9552980132450332","0.8036211699164345"
"0.9552980132450332","0.8041811846689896"
"0.9552980132450332","0.8047419804741981"
"0.9552980132450332","0.8053035589672016"
"0.9552980132450332","0.8058659217877095"
"0.9552980132450332","0.806429070580014"
"0.9552980132450332","0.806993006993007"
"0.9552980132450332","0.8075577326801959"
"0.9552980132450332","0.8081232492997199"
"0.9544701986754967","0.8079887876664331"
"0.9544701986754967","0.8085553997194951"
"0.9536423841059603","0.8084210526315789"
"0.9528145695364238","0.8082865168539326"
"0.9528145695364238","0.808854532677442"
"0.9528145695364238","0.8094233473980309"
"0.9528145695364238","0.8099929627023223"
"0.9519867549668874","0.8098591549295775"
"0.9511589403973509","0.8097251585623678"
"0.9503311258278145","0.8095909732016925"
"0.9503311258278145","0.8101623147494708"
"0.9495033112582781","0.8100282485875706"
"0.9486754966887417","0.8098939929328622"
"0.9478476821192053","0.8097595473833098"
"0.9470198675496688","0.8096249115357396"
"0.9470198675496688","0.8101983002832861"
"0.9461920529801324","0.8100637845499645"
"0.9461920529801324","0.8106382978723404"
"0.945364238410596","0.8105039034776437"
"0.9445364238410596","0.8103693181818182"
"0.9445364238410596","0.8109452736318408"
"0.9445364238410596","0.8115220483641536"
"0.9437086092715232","0.8113879003558719"
"0.9428807947019867","0.8112535612535613"
"0.9420529801324503","0.8111190306486101"
"0.9412251655629139","0.8109843081312411"
"0.9412251655629139","0.8115631691648822"
"0.9403973509933775","0.8114285714285714"
"0.9403973509933775","0.8120085775553967"
"0.9395695364238411","0.8118741058655222"
"0.9387417218543046","0.8117394416607016"
"0.9379139072847682","0.8116045845272206"
"0.9379139072847682","0.8121863799283154"
"0.9370860927152318","0.812051649928264"
"0.9370860927152318","0.8126346015793252"
"0.9370860927152318","0.8132183908045977"
"0.9362582781456954","0.8130841121495327"
"0.9362582781456954","0.8136690647482014"
"0.9354304635761589","0.8135349172066235"
"0.9346026490066225","0.8134005763688761"
"0.9346026490066225","0.8139870223503965"
"0.9337748344370861","0.8138528138528138"
"0.9329470198675497","0.8137184115523466"
"0.9321192052980133","0.8135838150289018"
"0.9321192052980133","0.8141720896601591"
"0.9312913907284768","0.8140376266280752"
"0.9312913907284768","0.8146270818247646"
"0.9312913907284768","0.8152173913043478"
"0.9312913907284768","0.8158085569253082"
"0.9304635761589404","0.8156748911465893"
"0.929635761589404","0.8155410312273057"
"0.9288079470198676","0.815406976744186"
"0.9279801324503312","0.8152727272727273"
"0.9279801324503312","0.8158660844250364"
"0.9271523178807947","0.8157319737800437"
"0.9271523178807947","0.8163265306122449"
"0.9271523178807947","0.8169219547775346"
"0.9263245033112583","0.8167883211678832"
"0.9263245033112583","0.8173849525200877"
"0.9254966887417219","0.8172514619883041"
"0.9254966887417219","0.8178493050475494"
"0.9254966887417219","0.8184480234260615"
"0.9254966887417219","0.819047619047619"
"0.9246688741721855","0.8189149560117303"
"0.9238410596026491","0.8187820983125459"
"0.9238410596026491","0.8193832599118943"
"0.9230132450331126","0.8192505510653931"
"0.9221854304635762","0.8191176470588235"
"0.9221854304635762","0.8197203826342899"
"0.9221854304635762","0.8203240058910162"
"0.9221854304635762","0.8209285187914517"
"0.9221854304635762","0.8215339233038348"
"0.9213576158940397","0.8214022140221402"
"0.9205298013245033","0.8212703101920237"
"0.9205298013245033","0.8218773096821878"
"0.9205298013245033","0.8224852071005917"
"0.9197019867549668","0.8223538119911177"
"0.9188741721854304","0.8222222222222222"
"0.918046357615894","0.8220904373610082"
"0.9172185430463576","0.8219584569732937"
"0.9172185430463576","0.8225686711210096"
"0.9172185430463576","0.8231797919762258"
"0.9172185430463576","0.8237918215613383"
"0.9163907284768212","0.8236607142857143"
"0.9163907284768212","0.8242740134028295"
"0.9155629139072847","0.8241430700447094"
"0.9155629139072847","0.8247576435495898"
"0.9155629139072847","0.8253731343283582"
"0.9147350993377483","0.8252427184466019"
"0.9139072847682119","0.8251121076233184"
"0.9139072847682119","0.8257292445774121"
"0.9130794701986755","0.8255988023952096"
"0.9122516556291391","0.8254681647940075"
"0.9122516556291391","0.8260869565217391"
"0.9122516556291391","0.8267066766691673"
"0.9122516556291391","0.8273273273273273"
"0.9122516556291391","0.8279489105935387"
"0.9122516556291391","0.8285714285714286"
"0.9122516556291391","0.8291948833709556"
"0.9114238410596026","0.829066265060241"
"0.9105960264900662","0.8289374529012811"
"0.9105960264900662","0.8295625942684767"
"0.9105960264900662","0.8301886792452831"
"0.9105960264900662","0.8308157099697885"
"0.9105960264900662","0.8314436885865457"
"0.9097682119205298","0.8313161875945537"
"0.9089403973509934","0.8311884935654807"
"0.9089403973509934","0.8318181818181818"
"0.9089403973509934","0.8324488248673237"
"0.9081125827814569","0.8323216995447648"
"0.9072847682119205","0.8321943811693242"
"0.9064569536423841","0.8320668693009119"
"0.9056291390728477","0.8319391634980988"
"0.9056291390728477","0.832572298325723"
"0.9056291390728477","0.8332063975628332"
"0.9056291390728477","0.8338414634146342"
"0.9056291390728477","0.8344774980930587"
"0.9048013245033113","0.834351145038168"
"0.9039735099337748","0.8342245989304813"
"0.9031456953642384","0.8340978593272171"
"0.902317880794702","0.8339709257842387"
"0.9014900662251656","0.833843797856049"
"0.9006622516556292","0.8337164750957854"
"0.9006622516556292","0.8343558282208589"
"0.9006622516556292","0.8349961627014582"
"0.9006622516556292","0.8356374807987711"
"0.9006622516556292","0.8362797847809378"
"0.9006622516556292","0.8369230769230769"
"0.8998344370860927","0.8367975365665897"
"0.8998344370860927","0.837442218798151"
"0.8990066225165563","0.8373168851195065"
"0.8981788079470199","0.8371913580246914"
"0.8981788079470199","0.8378378378378378"
"0.8981788079470199","0.8384853168469861"
"0.8981788079470199","0.8391337973704563"
"0.8981788079470199","0.8397832817337462"
"0.8981788079470199","0.8404337722695585"
"0.8981788079470199","0.8410852713178295"
"0.8981788079470199","0.8417377812257564"
"0.8981788079470199","0.842391304347826"
"0.8973509933774835","0.8422688422688422"
"0.8965231788079471","0.8421461897356143"
"0.8965231788079471","0.8428015564202335"
"0.8956953642384106","0.8426791277258567"
"0.8956953642384106","0.843335931410756"
"0.8956953642384106","0.84399375975039"
"0.8948675496688742","0.843871975019516"
"0.8940397350993378","0.84375"
"0.8940397350993378","0.8444096950742768"
"0.8940397350993378","0.8450704225352113"
"0.8932119205298014","0.8449490994518403"
"0.8923841059602649","0.8448275862068966"
"0.8915562913907285","0.8447058823529412"
"0.8915562913907285","0.8453689167974883"
"0.890728476821192","0.845247446975648"
"0.890728476821192","0.8459119496855346"
"0.8899006622516556","0.8457907159716759"
"0.8899006622516556","0.8464566929133859"
"0.8890728476821192","0.8463356973995272"
"0.8882450331125827","0.8462145110410094"
"0.8882450331125827","0.8468823993685872"
"0.8874172185430463","0.8467614533965245"
"0.8874172185430463","0.8474308300395257"
"0.8874172185430463","0.8481012658227848"
"0.8865894039735099","0.8479809976247031"
"0.8857615894039735","0.8478605388272583"
"0.8849337748344371","0.8477398889770024"
"0.8841059602649006","0.8476190476190476"
"0.8832781456953642","0.8474980142970612"
"0.8824503311258278","0.8473767885532592"
"0.8824503311258278","0.8480509148766905"
"0.8824503311258278","0.8487261146496815"
"0.8816225165562914","0.848605577689243"
"0.8807947019867549","0.8484848484848485"
"0.8799668874172185","0.8483639265762171"
"0.8791390728476821","0.8482428115015974"
"0.8783112582781457","0.8481215027977618"
"0.8774834437086093","0.848"
"0.8766556291390728","0.8478783026421137"
"0.8766556291390728","0.8485576923076923"
"0.8766556291390728","0.8492381716118684"
"0.8758278145695364","0.8491171749598716"
"0.875","0.8489959839357429"
"0.875","0.8496784565916399"
"0.8741721854304636","0.8495575221238938"
"0.8733443708609272","0.8494363929146538"
"0.8733443708609272","0.8501208702659145"
"0.8733443708609272","0.8508064516129032"
"0.8725165562913907","0.8506860371267151"
"0.8725165562913907","0.851373182552504"
"0.8725165562913907","0.8520614389652384"
"0.8725165562913907","0.8527508090614887"
"0.8716887417218543","0.8526315789473684"
"0.8716887417218543","0.853322528363047"
"0.8708609271523179","0.8532035685320357"
"0.8708609271523179","0.8538961038961039"
"0.8700331125827815","0.8537774167343624"
"0.8700331125827815","0.8544715447154472"
"0.8700331125827815","0.855166802278275"
"0.8700331125827815","0.8558631921824105"
"0.8700331125827815","0.856560717196414"
"0.8692052980132451","0.8564437194127243"
"0.8683774834437086","0.856326530612245"
"0.8683774834437086","0.8570261437908496"
"0.8683774834437086","0.8577269010629599"
"0.8683774834437086","0.8584288052373159"
"0.8675496688741722","0.8583128583128583"
"0.8667218543046358","0.8581967213114754"
"0.8667218543046358","0.8589007383100903"
