"Recall","Precision"
"1","0.8722028457668447"
"1","0.8722163063104773"
"0.9999823062087514","0.8722143342181616"
"0.9999823062087514","0.8722277953545798"
"0.9999823062087514","0.8722412569065037"
"0.9999646124175027","0.8722392851079592"
"0.9999469186262541","0.8722373132485493"
"0.9999292248350053","0.8722353413282709"
"0.9999292248350053","0.8722488038277512"
"0.9999292248350053","0.8722622667428113"
"0.9999292248350053","0.8722757300734704"
"0.9999292248350053","0.8722891938197478"
"0.9999292248350053","0.8723026579816627"
"0.9999292248350053","0.8723161225592344"
"0.9999292248350053","0.8723295875524821"
"0.9999115310437567","0.8723276168130528"
"0.9999115310437567","0.872341082399432"
"0.9999115310437567","0.8723545484015375"
"0.9999115310437567","0.8723680148193887"
"0.9999115310437567","0.8723814816530049"
"0.9999115310437567","0.8723949489024051"
"0.9999115310437567","0.8724084165676089"
"0.9999115310437567","0.8724218846486353"
"0.9998938372525081","0.8724199150906986"
"0.9998938372525081","0.8724333837650909"
"0.9998761434612594","0.8724314143238695"
"0.9998584496700108","0.8724294448218366"
"0.9998584496700108","0.8724429142671875"
"0.9998584496700108","0.8724563841284545"
"0.9998584496700108","0.872469854405657"
"0.9998584496700108","0.8724833250988142"
"0.9998407558787621","0.8724813562462365"
"0.9998407558787621","0.8724948275329648"
"0.9998407558787621","0.8725082992356983"
"0.9998230620875135","0.8725063306775369"
"0.9998230620875135","0.8725198029739203"
"0.9998230620875135","0.8725332756863593"
"0.9998230620875135","0.8725467488148732"
"0.9998230620875135","0.8725602223594812"
"0.9998053682962649","0.8725582544511188"
"0.9997876745050162","0.872556286481979"
"0.9997699807137675","0.8725543184520592"
"0.9997699807137675","0.8725677929458274"
"0.9997522869225189","0.872565825032816"
"0.9997345931312702","0.8725638570590234"
"0.9997168993400216","0.8725618890244468"
"0.9996992055487729","0.8725599209290833"
"0.9996815117575243","0.8725579527729301"
"0.9996815117575243","0.8725714285714286"
"0.9996815117575243","0.8725849047861743"
"0.9996638179662757","0.8725829369246927"
"0.999646124175027","0.8725809690024249"
"0.999646124175027","0.8725944459889414"
"0.999646124175027","0.8726079233917677"
"0.9996284303837784","0.8726059557642407"
"0.9996284303837784","0.8726194337611788"
"0.9996107365925296","0.8726174662506565"
"0.999593042801281","0.8726154986793531"
"0.999593042801281","0.8726289774482545"
"0.9995753490100324","0.8726270099939758"
"0.9995753490100324","0.8726404893571009"
"0.9995753490100324","0.8726539691366606"
"0.9995753490100324","0.8726674493326743"
"0.9995753490100324","0.872680929945161"
"0.9995753490100324","0.8726944109741404"
"0.9995576552187837","0.8726924443483232"
"0.9995399614275351","0.8726904776617438"
"0.9995222676362864","0.8726885109143996"
"0.9995045738450378","0.8726865441062877"
"0.9995045738450378","0.8727000262633441"
"0.9995045738450378","0.8727135088369794"
"0.9995045738450378","0.8727269918272128"
"0.9995045738450378","0.8727404752340636"
"0.9994868800537892","0.8727385090768637"
"0.9994868800537892","0.8727519930783018"
"0.9994868800537892","0.8727654774964078"
"0.9994868800537892","0.8727789623312011"
"0.9994868800537892","0.8727924475827011"
"0.9994868800537892","0.872805933250927"
"0.9994691862625404","0.8728039679228665"
"0.9994514924712918","0.8728020025340709"
"0.9994337986800432","0.8728000370845372"
"0.9994337986800432","0.8728135237035664"
"0.9994337986800432","0.8728270107393958"
"0.9994161048887945","0.8728250455851903"
"0.9993984110975459","0.8728230803702501"
