"% Kept","Avg top 1% Recall","Recall@1","Recall@2","Recall@3","Recall@4","Recall@5","Recall@6","Recall@7","Recall@8","Recall@9","Recall@10","Recall@11","Recall@12","Recall@13","Recall@14","Recall@15","Recall@16","Recall@17","Recall@18","Recall@19","Recall@20","Recall@21","Recall@22","Recall@23","Recall@24","Recall@25"
"100","82.48365790007311","74.16430654142371","82.4836579000731","86.26543399971708","88.68732310091708","90.12383551609248","91.50894944779787","92.61742769505632","93.57553546072155","93.97907981300133","94.48338429830537","94.78616722926532","95.06331690498848","95.69261500678803","96.12039155424357","96.47393717549446","96.67507419294081","96.82646885017303","97.05336600064363","97.30462993452625","97.40551698398674","97.63216289750036","97.7833024722134","97.93494965469816","98.08570723045572","98.21171861976138"
"90","82.69613053515508","74.37674450233297","82.6961305351551","86.57579213134419","88.92158893561819","90.40082229615214","91.73960621848387","92.9112596684312","93.86084956653345","94.22429888616882","94.67092461239093","94.94994908598889","95.22897181595631","95.84241939196116","96.23255323303971","96.59600255267506","96.79091429009827","96.95867246946904","97.1821396438809","97.40498608582845","97.5167214166649","97.71194526395078","97.87939133345887","98.01921480830525","98.18634702432016","98.32585838930387"
"80","82.8749676578298","74.67349584029934","82.8749676578298","86.67735450999125","89.09781764986865","90.44926757423772","91.70577830188678","92.93084746437384","93.71703586497891","94.06335333572169","94.4403286959637","94.69171194570495","95.0057892484675","95.66460423135102","96.10368153411353","96.48164457447658","96.66973668497732","96.82697436509832","97.07855166786085","97.32934280710136","97.42388394634186","97.58092508558236","97.70691276570338","97.86434698670487","98.05243660934639","98.20947526072766"
"70","83.21500811772943","75.16437284954644","83.21500811772944","86.84489178843262","89.39739264489029","90.76357671626673","91.94911524196792","93.20634672386316","93.8176266440264","94.14215708178799","94.5018842069202","94.75343700195124","94.96927178753891","95.57925584997841","96.00963328715909","96.33468132326438","96.54974157320106","96.72960513576717","96.98141114437644","97.2319287427201","97.34010679655032","97.51971342180914","97.66386269866095","97.84398319853435","98.05903972474195","98.23864262627167"
"60","83.08613445378151","75.38515406162465","83.08613445378151","86.81057422969187","89.40581232492997","90.61974789915965","91.83368347338934","93.17296918767508","93.75875350140055","94.09453781512605","94.51330532212884","94.80602240896357","95.01540616246498","95.64285714285714","96.14460784313727","96.52240896358543","96.68977591036415","96.81582633053223","97.109243697479","97.35959383753502","97.4436274509804","97.61099439775911","97.77871148459384","97.9467787114846","98.19782913165267","98.3655462184874"
"50","83.00353535353537","75.11111111111111","83.00353535353536","86.67171717171718","89.18535353535353","90.49242424242422","91.64949494949495","92.90656565656566","93.61010101010102","93.96313131313131","94.41565656565658","94.76717171717172","95.01868686868686","95.62121212121211","96.07373737373737","96.52777777777779","96.72878787878787","96.82979797979797","97.18232323232323","97.43282828282828","97.53383838383837","97.73484848484848","97.93636363636364","98.13838383838383","98.43989898989898","98.5909090909091"
"40","83.24287974683543","75.3370253164557","83.24287974683543","87.00870253164558","89.45648734177215","90.77373417721518","91.77768987341771","92.96993670886076","93.6613924050633","93.9754746835443","94.35284810126583","94.60443037974684","94.85601265822785","95.48180379746836","95.92088607594937","96.29825949367088","96.54905063291139","96.6748417721519","97.11392405063292","97.36471518987342","97.42800632911393","97.67958860759494","97.86787974683544","98.11946202531645","98.36946202531645","98.55696202531645"
"30","82.41666666666666","75.00000000000001","82.41666666666667","85.91666666666667","88.83333333333334","90.25000000000001","91.24999999999999","92.41666666666666","93.16666666666666","93.49999999999999","93.83333333333334","94.08333333333334","94.41666666666666","94.83333333333333","95.33333333333333","95.75","96.08333333333334","96.16666666666667","96.75000000000003","97.08333333333334","97.16666666666667","97.49999999999999","97.74999999999999","98.08333333333333","98.41666666666666","98.66666666666666"
"20","82.25","75.75","82.25","85.5","88.75","89.875","91","92.125","93.125","93.625","93.75","94.125","94.25","94.75","95.25","95.5","95.875","96","96.625","96.875","97","97.375","97.75","98.25","98.625","99"
"10","88.75","81.25","88.75","91","92.25","93","93.5","94.25","95.5","95.75","95.75","96","96","96.25","96.25","96.5","96.5","96.75","97.5","97.75","97.75","98","98.25","98.5","98.75","99.25"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
