"% Kept","Avg top 1% Recall","Recall@1","Recall@2","Recall@3","Recall@4","Recall@5","Recall@6","Recall@7","Recall@8","Recall@9","Recall@10","Recall@11","Recall@12","Recall@13","Recall@14","Recall@15","Recall@16","Recall@17","Recall@18","Recall@19","Recall@20","Recall@21","Recall@22","Recall@23","Recall@24","Recall@25"
"100","82.92790542790543","66.68331668331669","74.29154179154179","79.83516483516482","82.92790542790543","84.4080919080919","85.63270063270063","86.92141192141193","87.6939726939727","88.66133866133866","89.43639693639696","90.27472527472528","90.79087579087582","91.43523143523146","91.94888444888446","92.46420246420249","92.91541791541792","93.04362304362307","93.30086580086581","93.49400599400602","94.07342657342659","94.32983682983684","94.71778221778223","94.84598734598737","94.97502497502501","95.16899766899769"
"90","83.78672032193158","67.34909456740444","74.93360160965797","80.59959758551307","83.78672032193158","85.41348088531188","86.68913480885314","87.96277665995976","88.74044265593561","89.80382293762577","90.65593561368209","91.50704225352113","92.07444668008047","92.71227364185108","93.20623742454725","93.7726358148893","94.19718309859152","94.33802816901405","94.62072434607646","94.83299798792757","95.32796780684106","95.60965794768613","96.03621730382295","96.17706237424548","96.31891348088531","96.53219315895375"
"80","85.54147465437788","69.39708141321044","76.91244239631335","82.66513056835637","85.54147465437791","87.21710189452126","88.25652841781873","89.37403993855605","90.17153097798257","91.05094726062467","91.77291346646186","92.33358934971837","92.89298515104964","93.45366103430618","94.01049667178698","94.33179723502303","94.65053763440861","94.80926779313877","95.04864311315924","95.28801843317974","95.76548899129546","96.08294930875577","96.56426011264722","96.72299027137737","96.80363543266769","97.04429083461342"
"70","85.35185185185185","68.94612794612794","76.27946127946129","82.41919191919193","85.35185185185185","87.08922558922556","88.28114478114477","89.37878787878786","90.29292929292927","91.2104377104377","91.94612794612792","92.31144781144779","92.76936026936025","93.31986531986531","93.95791245791244","94.32659932659934","94.69191919191918","94.87373737373737","95.14814814814814","95.42255892255892","95.87878787878788","96.24242424242425","96.79461279461282","96.97643097643098","97.06902356902357","97.34511784511785"
"60","85.63829787234042","70.53191489361703","77.12765957446808","82.5531914893617","85.63829787234042","87.44680851063829","88.72340425531914","89.68085106382978","90.6382978723404","91.59574468085106","92.12765957446807","92.55319148936168","92.9787234042553","93.51063829787235","94.14893617021276","94.57446808510636","94.89361702127658","95.10638297872339","95.4255319148936","95.74468085106382","96.27659574468085","96.70212765957447","97.1276595744681","97.2340425531915","97.2340425531915","97.55319148936172"
"50","84.74358974358975","69.35897435897434","75.8974358974359","81.53846153846152","84.74358974358975","86.53846153846152","87.94871794871797","88.97435897435898","89.87179487179488","91.02564102564104","91.66666666666669","92.1794871794872","92.56410256410257","93.2051282051282","93.84615384615387","94.3589743589744","94.61538461538464","94.61538461538464","95.00000000000003","95.3846153846154","96.02564102564104","96.41025641025644","96.92307692307693","96.92307692307693","96.92307692307693","97.30769230769232"
"40","83.22076612903226","67.35887096774194","74.17338709677419","79.73790322580646","83.22076612903226","85.11088709677419","86.85483870967741","87.95866935483869","88.91129032258064","90.0252016129032","90.6602822580645","91.29032258064515","91.76915322580643","92.40423387096773","93.03427419354838","93.67439516129032","93.98689516129032","93.98689516129032","94.46068548387096","94.77822580645162","95.40826612903224","95.87701612903224","96.51713709677418","96.51713709677418","96.51713709677418","96.99596774193547"
"30","83.75","67.29166666666667","74.79166666666666","80","83.75","85.62500000000001","86.875","87.70833333333334","88.95833333333334","90.20833333333334","91.04166666666669","91.66666666666667","91.875","92.50000000000001","93.12500000000001","93.75000000000001","94.16666666666667","94.16666666666667","94.58333333333334","94.79166666666666","95.625","96.04166666666667","96.875","96.875","96.875","97.29166666666666"
"20","83.4375","65","73.75","79.6875","83.4375","85.3125","86.5625","87.8125","88.75","90.625","91.5625","92.5","92.5","93.125","93.125","93.75","94.0625","94.0625","94.375","94.375","95.3125","95.9375","96.875","96.875","96.875","97.1875"
"10","86.875","68.125","75.625","81.875","86.875","89.375","90.625","91.875","92.5","93.75","94.375","95","95","95.625","95.625","96.25","96.875","96.875","96.875","96.875","97.5","97.5","97.5","97.5","97.5","97.5"
