"% Kept","Avg top 1% Recall","Recall@1","Recall@2","Recall@3","Recall@4","Recall@5","Recall@6","Recall@7","Recall@8","Recall@9","Recall@10","Recall@11","Recall@12","Recall@13","Recall@14","Recall@15","Recall@16","Recall@17","Recall@18","Recall@19","Recall@20","Recall@21","Recall@22","Recall@23","Recall@24","Recall@25"
"100","89.47334654616864","76.94769229047884","84.42843711639888","87.62788623710901","89.57528831585562","91.00186427783325","92.0777078464021","92.89798446223948","93.59401995977721","94.08851006628775","94.54376090163015","94.9556431644743","95.29093947629606","95.53161704114493","95.76307443762943","95.99115011603209","96.17694333370876","96.36013050203258","96.57461380309934","96.73103110923229","96.86639737220729","96.99433818822298","97.12197453124878","97.2435089300451","97.36953736058669","97.46445744913228"
"90","89.47432375872467","77.00832763280982","84.40324778733691","87.61971936646621","89.57372869707602","90.98003518893134","92.03445479673736","92.85753465074723","93.56755759048164","94.05890828038838","94.51135192650477","94.92417705641724","95.26102061349498","95.49240704319296","95.73254704303984","95.95975874602277","96.14143641412437","96.33444682845227","96.55404068557554","96.71235827268382","96.84571728094808","96.97032659227236","97.10305856721077","97.22254774572798","97.34168752380641","97.43538810352729"
"80","89.81077253224387","77.52056575432117","84.79226259990975","87.97688880379079","89.90448557444783","91.27414262116578","92.31078708113948","93.13969516060175","93.841270285675","94.33124602329842","94.76000620933571","95.14597194589075","95.46311780289568","95.70320804409826","95.93323208480503","96.14927937359768","96.31755890779876","96.49526493728203","96.70516597013416","96.85165927516566","96.9683033610898","97.09245982014792","97.22170669005313","97.33501398485537","97.45711951763522","97.54199242402203"
"70","90.11984326029884","77.97951774022074","85.19433509781521","88.30808311841658","90.21556346496901","91.54541122757922","92.53160352582493","93.33250319225564","93.98610940994273","94.45533545235114","94.8629138292318","95.24249815385734","95.55323904381741","95.78765111033188","96.01076984121389","96.21203030021812","96.38194888908875","96.54247424702395","96.75154795356548","96.90078026442025","97.00960731535291","97.12449234854097","97.25154450669261","97.37250068465659","97.47587471291547","97.55735321025385"
"60","90.25349156534222","78.23734221264405","85.37261214526548","88.46139975481617","90.34901444931988","91.65143130152897","92.65336540601253","93.40908598132806","94.03631615616217","94.50414638110546","94.89176100329405","95.27597985841534","95.6073795041605","95.84966169354752","96.06612470499805","96.25246191535103","96.42021259916979","96.57739830520651","96.77643552418589","96.92678958943182","97.03629738976059","97.1548695732047","97.27460504298708","97.38227398883274","97.48661654598314","97.57370976631329"
"50","90.01685652480433","78.01510362882854","85.17678838847952","88.26696599117736","90.11931218957398","91.45775880957667","92.4984003451947","93.24202569797693","93.8809835812808","94.34450162455182","94.73859690060269","95.12329584195358","95.46673358982314","95.72901745268003","95.96444209374044","96.13577240439774","96.30769522481813","96.45313693557016","96.65843782808955","96.80156430828472","96.90455539990684","97.032246619407","97.16343560305091","97.27740976391733","97.3820659369804","97.47702972256592"
"40","90.13262783145127","77.86184129966175","85.22092586510018","88.32498033619082","90.2290128278047","91.56901104657709","92.59141073309378","93.34516964173224","93.98406064863096","94.48119088025558","94.88084419133831","95.26721628336405","95.60340477796865","95.88039366872832","96.11108535826418","96.28954229233945","96.46000230145611","96.5995620302941","96.80618937235744","96.94856443151929","97.04140889971175","97.16904593843256","97.30943320263451","97.42393929901269","97.5272467237008","97.62625829517397"
"30","90.36519219604556","77.8453031039925","85.3093535606169","88.50220491226837","90.46187308275829","91.92022522221538","92.93550015225522","93.67676049743662","94.28004143364674","94.80215458793985","95.21492143174278","95.62132596051063","95.94390018953159","96.21397365724607","96.4340985297462","96.60508306994704","96.77039619384114","96.90288794339281","97.1158052643075","97.26555727131638","97.34881545366456","97.46270814507352","97.59145878323152","97.69800614774752","97.81455199862094","97.91120424454213"
"20","90.67355216804131","77.91043019719447","85.38600000787507","88.80365138382759","90.7568399863366","92.26859496218417","93.34780094783208","94.08148328657951","94.75007034768001","95.3449788363923","95.71546759229724","96.16006203836679","96.47178998632867","96.70687812029101","96.90303142487399","97.09292153016528","97.23926746586655","97.37464820967695","97.57545899475573","97.72641229931733","97.79649351744953","97.88138512057394","98.01136586985393","98.11065877735162","98.20313419853765","98.28874417132904"
"10","90.72388826588431","77.32972149721145","85.01163033277653","88.57576958614499","90.76732309192775","92.28631135004653","93.28803607459737","94.05909390346152","94.68755059170084","95.33971545582219","95.68586387262275","96.1475851223875","96.45913046110677","96.66459528613679","96.83527605464367","97.02118615903204","97.2159189624605","97.348666649556","97.571460160393","97.72764455570781","97.74284674482304","97.84894535635644","97.95604839824209","98.07467976687346","98.1076178432898","98.1977451073301"
