"% Kept","Avg top 1% Recall","Recall@1","Recall@2","Recall@3","Recall@4","Recall@5","Recall@6","Recall@7","Recall@8","Recall@9","Recall@10","Recall@11","Recall@12","Recall@13","Recall@14","Recall@15","Recall@16","Recall@17","Recall@18","Recall@19","Recall@20","Recall@21","Recall@22","Recall@23","Recall@24","Recall@25"
"100","68.0063063063063","52.488288288288274","62.30180180180181","68.0063063063063","71.43333333333334","74.32612612612613","77.01621621621621","79.1009009009009","80.5108108108108","81.92162162162161","83.06396396396396","84.07297297297296","84.34234234234233","85.34954954954954","86.02252252252251","86.49189189189187","87.09729729729729","87.76936936936936","88.03783783783784","88.57477477477477","88.97837837837838","89.64774774774773","89.91621621621621","90.25225225225225","90.38558558558559","90.72162162162161"
"90","66.90627743634766","50.74078138718174","60.904302019315196","66.90627743634766","70.4675153643547","73.58757682177347","76.26097453906937","78.41417910447761","79.89683933274802","81.37949956101842","82.56694468832308","83.60733099209833","83.90474100087795","84.86940298507461","85.61237928007023","86.05575065847235","86.72410008779627","87.31782265144861","87.61413520632132","88.20676031606672","88.57879719051797","89.24275680421422","89.46444249341528","89.8353819139596","89.98244073748901","90.35338015803336"
"80","66","49.75000000000001","60.5","66","69.75000000000001","73.16666666666666","75.66666666666667","78.08333333333334","79.58333333333334","81.16666666666667","82.50000000000001","83.58333333333334","83.91666666666669","84.91666666666667","85.66666666666669","86.16666666666669","86.66666666666667","87.16666666666667","87.50000000000001","88.08333333333334","88.50000000000001","89.16666666666667","89.41666666666667","89.83333333333333","89.91666666666667","90.33333333333334"
"70","64.39949201741653","48.65384615384615","59.24891146589259","64.39949201741653","68.31458635703918","71.85413642960812","74.52830188679245","76.72532656023223","78.15493468795357","79.96734397677795","81.39876632801163","82.64150943396228","83.02431059506532","84.16908563134979","85.0290275761974","85.59869375907111","86.17017416545718","86.5511611030479","86.83780841799711","87.50544267053701","87.98439767779391","88.36175616835995","88.64658925979681","89.12373004354137","89.21806966618287","89.69521044992743"
"60","64.33333333333334","48.666666666666664","59.44444444444444","64.33333333333334","68.33333333333333","72.44444444444443","75","77.33333333333333","78.55555555555556","80.22222222222221","81.44444444444447","82.7777777777778","83.11111111111113","84.11111111111113","84.7777777777778","85.22222222222223","85.77777777777777","86","86.33333333333333","86.88888888888889","87.33333333333334","87.7777777777778","88.11111111111113","88.66666666666667","88.77777777777779","89.22222222222223"
"50","63.21123755334281","48.38193456614509","58.53840682788051","63.21123755334281","66.95945945945945","71.11308677098151","73.25391180654339","75.38762446657184","76.72830725462305","78.60241820768135","80.074679943101","81.55049786628733","81.95234708392601","83.1578947368421","83.82645803698435","84.35633001422474","85.02489331436699","85.29160739687055","85.69345661450924","86.23044096728306","86.63584637268846","87.16216216216216","87.56045519203413","88.22901849217638","88.3605974395448","88.89402560455191"
"40","64","48.16666666666667","58.83333333333335","64","68.16666666666667","72.33333333333334","74.66666666666666","76.99999999999999","78.49999999999997","80.16666666666666","81.83333333333334","83.50000000000001","84.00000000000001","85.16666666666669","85.66666666666669","86.33333333333334","86.50000000000001","86.83333333333334","87.33333333333334","87.83333333333334","88.16666666666667","88.66666666666667","89.00000000000001","89.83333333333334","90","90.5"
"30","62.826086956521735","45.65217391304348","57.17391304347827","62.82608695652175","67.60869565217392","71.7391304347826","74.1304347826087","76.7391304347826","78.69565217391303","79.34782608695652","80.8695652173913","82.82608695652175","83.47826086956522","84.56521739130436","85.00000000000001","85.65217391304348","85.86956521739131","86.30434782608697","86.95652173913044","87.3913043478261","87.6086956521739","88.04347826086956","88.26086956521739","88.69565217391305","88.91304347826089","89.56521739130436"
"20","61","44","56","61.000000000000014","64.66666666666666","69","71.66666666666666","75.33333333333333","77.33333333333333","78.33333333333333","79.33333333333334","81.66666666666666","82.33333333333334","83.66666666666666","84.33333333333333","84.66666666666666","85","85.33333333333334","86.33333333333333","86.66666666666666","86.66666666666666","87.33333333333333","87.33333333333333","88","88.33333333333334","88.99999999999999"
"10","58.75","44.375","55","58.75","62.5","66.25","68.125","73.125","75.625","76.875","78.125","80.625","80.625","81.875","83.125","83.125","83.125","83.125","84.375","84.375","84.375","85.625","85.625","86.875","87.5","87.5"
