"% Kept","Avg top 1% Recall","Recall@1","Recall@2","Recall@3","Recall@4","Recall@5","Recall@6","Recall@7","Recall@8","Recall@9","Recall@10","Recall@11","Recall@12","Recall@13","Recall@14","Recall@15","Recall@16","Recall@17","Recall@18","Recall@19","Recall@20","Recall@21","Recall@22","Recall@23","Recall@24","Recall@25"
"100","63.10716738721037","52.64051800947001","63.10716738721037","68.43078069808612","72.23806567447298","75.03837734537426","77.25826031918295","79.17496682638955","80.81655281998877","82.02591427114551","83.53869573473688","84.47052424224387","85.45438191186666","86.3628678116007","87.14431941536118","87.74824192103418","88.47906798000668","89.18552854386273","89.58843966023008","89.99287106197036","90.37179739388117","90.674707221953","91.12761705002478","91.5053974237181","91.75742149062494","92.03533387596342"
"90","63.89678579150363","53.678366427440565","63.89678579150363","69.06435217151744","72.77765921090258","75.57008522865968","77.83271783176059","79.73158028721082","81.32519929696818","82.60889670035361","84.14462194603115","85.03725092238055","85.98668040647514","86.88118029837004","87.63491689856951","88.1645638482623","88.86243975756561","89.58902628697366","89.9794739815454","90.34308022792737","90.7344625084566","91.01364216517062","91.40393293299576","91.82215666171476","92.01722358225402","92.2967153488307"
"80","64.32329233341294","54.10896574715389","64.32329233341295","69.29180101106598","72.96859824058593","75.73459517554335","77.93691784093622","79.79172637528859","81.3971270201417","82.62219369476954","84.19377935673913","85.13562315898416","86.07943983361199","87.02385359445904","87.77819490884482","88.31141778122762","89.03432001831064","89.66307171005494","90.07110052941644","90.38597394713796","90.8266335283815","91.10946331900327","91.45439754000479","91.86262041238754","92.01946252288832","92.33413442401084"
"70","64.375917899221","54.05690975170173","64.37591789922101","69.4822303647765","73.04120678612388","75.81006747397115","78.0411583776457","79.87627910094284","81.35296483310245","82.60993565396132","84.08274498413694","85.12414168044445","86.06020152821841","87.0325007075085","87.67948746592788","88.2534965816167","88.97166242161549","89.58293861804965","90.01331977895946","90.2653901723342","90.73329162756752","90.9488694758479","91.27159018127114","91.66625333273754","91.84559929695995","92.06143408254762"
"60","64.16316526610645","53.698529411764696","64.16316526610645","69.06197478991598","72.57773109243696","75.42542016806723","77.6453081232493","79.36274509803923","80.87219887955182","82.12780112044818","83.46673669467788","84.5546218487395","85.51890756302521","86.56617647058823","87.19467787114846","87.73809523809523","88.40651260504201","89.03501400560222","89.41141456582632","89.66281512605039","90.1235994397759","90.37464985994397","90.75070028011203","91.21078431372548","91.3781512605042","91.6295518207283"
"50","64.49393939393939","54.03737373737374","64.49393939393939","69.17171717171718","72.89090909090909","75.85808080808081","78.02171717171716","79.4328282828283","80.9949494949495","82.30202020202019","83.50757575757575","84.61363636363636","85.62070707070707","86.82828282828282","87.43232323232323","88.03484848484848","88.78737373737374","89.44191919191917","89.84393939393938","90.09545454545453","90.59848484848484","90.69898989898988","91.05050505050504","91.40202020202021","91.6030303030303","91.90505050505051"
"40","65.72151898734177","54.730221518987335","65.72151898734177","70.24525316455696","74.0118670886076","76.7745253164557","78.9121835443038","80.29430379746836","81.86708860759492","83.18433544303797","84.31329113924052","85.25474683544306","86.25949367088609","87.45490506329114","88.08227848101265","88.64556962025316","89.33623417721518","89.83939873417721","90.15348101265822","90.40506329113923","90.90664556962024","91.03164556962024","91.47072784810125","91.84572784810125","91.97072784810125","92.34731012658226"
"30","64.25","53.499999999999986","64.24999999999999","68.74999999999999","72.66666666666666","75.58333333333334","77.49999999999999","79.08333333333334","80.83333333333333","82.08333333333334","83.25","84.41666666666666","85.25000000000001","86.75000000000003","87.16666666666669","87.6666666666667","88.25000000000003","88.66666666666667","89","89.33333333333334","89.83333333333334","89.91666666666667","90.33333333333334","90.83333333333334","91.00000000000001","91.50000000000001"
"20","64.25","53.5","64.25","69.875","73.5","76.625","78.375","79.875","81.5","82.5","83.5","84.75","85.375","87","87.125","87.75","88.25","88.5","88.875","89.25","89.75","89.75","90.25","90.5","90.625","91"
"10","66","54.25","66","72.5","75.5","78.5","80.5","82","83.75","84.25","85","86.75","87.25","89","89","89.75","90","90.25","90.25","90.75","91.5","91.5","92","92.5","92.5","92.5"
