"% Kept","Avg top 1% Recall","Recall@1","Recall@2","Recall@3","Recall@4","Recall@5","Recall@6","Recall@7","Recall@8","Recall@9","Recall@10","Recall@11","Recall@12","Recall@13","Recall@14","Recall@15","Recall@16","Recall@17","Recall@18","Recall@19","Recall@20","Recall@21","Recall@22","Recall@23","Recall@24","Recall@25"
"100","82.86207027935657","75.04459945860667","82.86207027935657","86.5932080092304","88.63567593775676","90.50123646742146","91.8126309455806","92.46768919972884","92.92085157237761","93.65066112751111","94.12806079054454","94.53172946334504","94.88476618852864","95.16179152440664","95.64020513401238","96.09400072324912","96.47190926302538","96.69868080467971","96.92557797447473","97.17811093744888","97.35539135584604","97.5564027451517","97.63190652668563","97.78317299851048","97.9344382013642","98.08570211592237"
"90","83.11544926383918","75.32429958362103","83.11544926383918","86.71670711889467","88.72683412494158","90.68015539235174","91.79750172619421","92.43903918983952","92.91313232760727","93.61022709043861","94.13924982040605","94.5025404696643","94.83743086504997","95.14438829954179","95.59023287929196","96.09272452730177","96.48332566135905","96.73441717406315","96.95757572587338","97.20897934844014","97.40513778168351","97.57227174132892","97.62798248000055","97.76765077173087","97.93509684123894","98.10254116711651"
"80","83.38049568107635","75.74131985908765","83.38049568107635","86.74202392325452","88.75366959238914","90.70182758140274","91.83472902237081","92.5251895748746","92.93301936549638","93.5607858649789","94.06216662686091","94.47117815062494","94.81670448212722","95.13078427274898","95.56986157551151","96.1042686688958","96.44999154127858","96.63808365177934","96.8892703606401","97.1410491800016","97.36197108112414","97.51881319162489","97.5815097325054","97.7073008717459","97.8957885518669","98.08427374412867"
"70","83.25614787672967","76.02745877831896","83.25614787672967","86.66916901261598","88.502733217153","90.29903406467375","91.41470426143557","92.02442766283869","92.49078004677003","93.10128543128232","93.63880572560586","94.10670345711011","94.46591298389859","94.82512251068711","95.29147117088937","95.83131507216586","96.22675275928324","96.40609872350566","96.65713392019305","96.87349002785349","97.12633123315013","97.30567719737255","97.34164842039412","97.48554075993864","97.70111860821902","97.91669273277031"
"60","83.80042016806723","76.59803921568627","83.80042016806723","87.10504201680672","88.65441176470588","90.37149859943978","91.46078431372548","92.08823529411764","92.54796918767506","93.21673669467786","93.80182072829132","94.30532212885153","94.7237394957983","95.05882352941175","95.51890756302521","96.10609243697479","96.48319327731092","96.60854341736697","96.90091036414566","97.0686274509804","97.32072829131653","97.52976190476191","97.5717787114846","97.73914565826331","97.99019607843138","98.24159663865547"
"50","84.26414141414142","77.52525252525254","84.26414141414142","87.27878787878788","88.53535353535354","90.09444444444443","91.3020202020202","91.8040404040404","92.3560606060606","93.1090909090909","93.61060606060606","94.21565656565656","94.51767676767676","94.76969696969697","95.27222222222223","95.87676767676767","96.22878787878788","96.37929292929292","96.68030303030301","96.88181818181818","97.08383838383838","97.28484848484848","97.28484848484848","97.43535353535353","97.73686868686869","98.03888888888888"
"40","83.87025316455696","77.71677215189872","83.87025316455696","86.94462025316457","88.3243670886076","89.82990506329114","91.14794303797468","91.7120253164557","92.33939873417721","93.09335443037973","93.59414556962024","94.28401898734177","94.53481012658227","94.78639240506328","95.10047468354429","95.85363924050633","96.23022151898735","96.35601265822785","96.60759493670886","96.85996835443038","97.1123417721519","97.30063291139241","97.30063291139241","97.48892405063292","97.86550632911393","98.17879746835443"
"30","83.75000000000001","77","83.75000000000001","86.91666666666666","88.41666666666666","90","91.16666666666667","91.74999999999999","92.41666666666666","93.16666666666667","93.66666666666666","94.41666666666666","94.66666666666666","94.91666666666666","95.16666666666666","95.91666666666666","96.24999999999999","96.41666666666664","96.66666666666664","96.99999999999999","97.16666666666666","97.33333333333333","97.33333333333333","97.58333333333333","97.91666666666666","98.16666666666666"
"20","83.625","76.5","83.625","86.75","88.5","90.125","91.375","92.25","93","93.5","94","94.75","94.75","95.125","95.375","96.125","96.375","96.375","96.5","97","97.25","97.5","97.5","97.75","98.125","98.25"
"10","78.25","71.25","78.25","82.5","84.5","86.25","88","89.75","90.5","91","92","93.25","93.25","93.5","94","94.75","95","95","95.25","96.25","96.5","96.75","96.75","96.75","97.5","97.75"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
