"% Kept","Avg top 1% Recall","Recall@1","Recall@2","Recall@3","Recall@4","Recall@5","Recall@6","Recall@7","Recall@8","Recall@9","Recall@10","Recall@11","Recall@12","Recall@13","Recall@14","Recall@15","Recall@16","Recall@17","Recall@18","Recall@19","Recall@20","Recall@21","Recall@22","Recall@23","Recall@24","Recall@25"
"100","96.34510519852067","88.77756405957223","93.60216148651631","95.41019553295278","96.38793180737606","97.02056420370688","97.48597549240006","97.79707510805767","98.02519815417564","98.221052750951","98.38440219519302","98.50291946977437","98.60612387087495","98.73275191516642","98.81268924908423","98.88033388302905","98.94457871659097","99.01222383395852","99.0462224953102","99.09786635424192","99.14529337359309","99.1991452499935","99.23340916442558","99.2756651469745","99.3111013425839","99.34500890272953"
"90","96.55099426572781","89.23411362203306","93.8907332557594","95.64455662206933","96.5935979464764","97.18387763730462","97.63875609871587","97.94280995647141","98.16380651760849","98.35032163447073","98.50747543762145","98.62161938614372","98.71625518107855","98.83548366534333","98.90926392910217","98.97185858437881","99.0318523809488","99.09347094542301","99.12245045951987","99.17447525425011","99.21820981964522","99.2652957367818","99.29794116160122","99.3320380696554","99.36422633733","99.3980803847196"
"80","96.57935637224422","89.27976999430375","93.90650794760403","95.67240482378118","96.61605045343578","97.2124676504567","97.66943291937294","97.9729363170698","98.2033787903683","98.38603293488505","98.5248598589708","98.63432980973478","98.71889990518491","98.83544827898865","98.91472611509303","98.97814388252648","99.0360497176274","99.09182842057002","99.12053301760665","99.1715762905462","99.21323267482367","99.25669438081144","99.28955261255909","99.32216808012238","99.35052841731796","99.38284414425021"
"70","96.6022340088616","89.32833810386083","93.96140394372084","95.71387476852989","96.64193727085652","97.2659234987046","97.70638215529584","98.0203145826198","98.25320741579331","98.42169181336553","98.55699826771395","98.66259892089695","98.74608551103917","98.85883724244844","98.92863320628699","98.98581454484612","99.03874689072377","99.09211374233591","99.11872262472554","99.16360207829463","99.20884488448677","99.24992392008578","99.28333744036152","99.31862568014228","99.34288943205634","99.36901576995952"
"60","96.67941901181338","89.60955786433792","94.10962020261036","95.80349870556451","96.7234225766732","97.33758465313903","97.75980264127496","98.08263722345099","98.30096029331986","98.44722950209204","98.57613783856989","98.6748843528505","98.75174741802562","98.87537351796006","98.92722184177191","98.98013946319855","99.03444696803825","99.07855435938754","99.10445985864973","99.14883006355242","99.18844026010301","99.22013102834934","99.25386367447375","99.28967590882056","99.31295954806654","99.33579363393946"
"50","96.66453006319757","90.00698536344139","94.25016268657292","95.85644882962426","96.70759780457956","97.28942288799263","97.70023165707353","98.01029692569948","98.20371661251178","98.35020732759537","98.47905261765138","98.57627264135428","98.64875892928124","98.77799829509794","98.83733799751633","98.894171520694","98.94920089898041","98.98657864033899","99.00771649942503","99.05417877425037","99.08952143402814","99.1213556201422","99.15883353006274","99.19277024808383","99.22055013180427","99.24517498373085"
"40","97.02043430334781","90.7811632341389","94.79946030168526","96.276250876845","97.06176378679187","97.57160879744367","97.93069011020548","98.19876864120161","98.3689331365914","98.4975020015074","98.5882363341032","98.6654936751001","98.72377977003666","98.82889310621778","98.87986310992822","98.92319086975093","98.9689126691956","98.99539010250533","99.01788210158543","99.06333501566371","99.08689392091723","99.11489872146439","99.14188881198763","99.1764246313848","99.1987171308375","99.21406342671106"
"30","97.50724886695312","91.80243184790875","95.45925312247513","96.83035359536365","97.54293990218372","97.96848393286672","98.29819791958005","98.50771914273705","98.6367371125889","98.73768101467236","98.8060336108308","98.87713881443003","98.91302126942271","98.99723948117476","99.0426795787936","99.073982137902","99.10396239717274","99.11946522285585","99.14464206404541","99.19032407814832","99.20594740898903","99.22117014160307","99.2259903479079","99.24713122270732","99.25706854305919","99.27731574911863"
"20","97.4271496799357","91.94507963055823","95.55814389890101","96.79178618354307","97.45650873778055","97.84058551077982","98.1678333750011","98.32105294126414","98.46800997499254","98.57905023408375","98.65682303599448","98.71105584022727","98.73283391223022","98.81380538362345","98.84432277283648","98.87594332619616","98.90588794984393","98.92111266072082","98.9587062376697","98.98838944801261","99.00419972469246","99.01243424379653","99.01243424379653","99.03589347377749","99.05061338654838","99.05793295908535"
"10","96.58762570323834","91.69829840778459","94.9950192539126","96.13317567368959","96.58762570323847","96.97015078685048","97.3331211498209","97.45542638082178","97.61325274418172","97.79804489537703","97.88849792061264","97.96266288608197","97.98901334721502","98.13308123584811","98.1623997434275","98.2232084998884","98.25158591957019","98.26678810868542","98.29610661626478","98.34062731295938","98.37103169118983","98.37103169118983","98.37103169118983","98.41681923697737","98.44519665665914","98.44519665665914"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
